EventId,EventTemplate,Occurrences,idf
adf3ef9f,fpr30=0x2f308db2 c01cd896 05613382 4020705d,1,1.0
c7fa4842,fpr31=0xc5bef4b8 c008806c e06ca8f9 c02f96a0,1,1.0
a0031070,0xbf070f8c 0xf7a4ac9f,1,1.0
4d1743bc,0x3fe3f579 0xc15c9073,1,1.0
b692b09d,0xbff02716 0x68ec8538,1,1.0
4b736ab4,r04=0x0b42fc70 r05=0xffffb7e8 r06=0x00000900 r07=0x28422224,1,1.0
bde2d06c,r08=0x48422224 r09=0x086bee00 r10=0x00000000 r11=0x00016800,1,1.0
24cf3e5e,<*> r13=0x1eeeeeee <*> r15=0x0000000c,2,0.9910932175039976
2e0f6c42,r16=0x0000071a r17=0x00000009 r18=0x00000000 r19=0x00000719,1,1.0
2c618e1b,r20=0x0b5c7c30 r21=0x086d7610 r22=0x080db700 r23=0x080db6d0,1,1.0
5f8310bb,r24=0x00000000 r25=0x00000003 r26=0x000047e0 r27=0x00000010,1,1.0
2e73680b,r28=0x000047d8 r29=0xffffb7e8 r30=0x00000000 r31=0x00004800,1,1.0
7a60d07c,lr=0x00486ad8 cr=0x48422224 xer=0x20000002 ctr=0x00000305,1,1.0
7d735b8a,fpr1=0x85345237 3fd4fef8 8e61c0de bfeb7ad4,1,1.0
db63568d,fpr2=0x98ad50cc 3ff0fbd9 4c14decd bfeb7b2e,1,1.0
deec3e22,fpr3=0xe81b7f34 bfd4d41e 0882e006 bfd4d50f,1,1.0
26dd8279,fpr4=0x90e9623b bfe3cfc7 9b8fa1d0 bfe3cf99,1,1.0
2bdc07e1,fpr5=0xd08e4982 3fe3cf2b 4c96bfaa 3f06e1a5,1,1.0
4a056210,fpr6=0x9fde29b5 3ff006ec 1e52ceb1 bff006d9,1,1.0
6685c0cd,fpr7=0xb99dc94d bdd567fe c4b827fb 3df5dd71,1,1.0
55650c2f,fpr8=0x2a9a4417 3df764ed 3dc40043 3df885ce,1,1.0
80f29488,fpr9=0x263a3565 bdecab74 fd2656c6 3df3ddff,1,1.0
c1b32bd7,fpr10=0x1e79b384 bde0e370 1f19656a 3e014040,1,1.0
9f28c0ef,fpr11=0x54e63dec 3e02751d e8e91307 3e035909,1,1.0
d0b8d41a,fpr12=0x16743d95 bdf69e9c bd76be8c 3dff5972,1,1.0
f44bcf38,fpr13=0xe17c77f3 bf106090 49cff16a 3f0a8264,1,1.0
90294add,fpr14=0xbfa8b580 3f0a7e2e 8cd6e69b bef44493,1,1.0
70fa02d1,fpr15=0x66f0f9db bef438e3 cee686d4 3f0a805e,1,1.0
03065b3a,fpr16=0x6faa41b3 3f0a8231 3d4cc357 3f0a8020,1,1.0
01af89fe,fpr17=0xde6e80ad bef44517 a3a961c9 3f0a7e2b,1,1.0
dcd21dbc,fpr18=0x5986d427 bef4396c d5790b0e bf106097,1,1.0
460c96b7,fpr19=0xe1a261f5 3e3e02f8 4e0ebb83 3e468e58,1,1.0
9ed4efa2,fpr20=0x5ae889cf be43c53c 9b194704 be3beda6,1,1.0
62d50fb9,fpr21=0x248a7549 3e0fde1c 660fee85 be494bcf,1,1.0
f60f75aa,fpr22=0x63721200 3e3ddd71 e70b65ae 3e460d37,1,1.0
f2e7e0aa,fpr23=0xca246a4b be43bc84 bd5ac63d be3ba3ec,1,1.0
ad5e11ce,fpr24=0x833634c9 3e164570 9b11c7cc be48368d,1,1.0
77db4acb,fpr25=0x7007a404 bed648f8 b8089fb0 3edb8e89,1,1.0
bb5f4a85,fpr26=0xa546862f 3ec10355 044a0507 bed64e42,1,1.0
68dce127,fpr27=0x8f8c41d8 3ec1002d fea4549a 3edb858b,1,1.0
c9cbf640,fpr28=0xe857a307 3edb905e 1a50628e 3edb81bd,1,1.0
23e8705d,fpr29=0xf4034cc1 bed65055 9ec00cf7 3ec10067,1,1.0
1e35ae47,fpr30=0x155b0551 3ec11f84 d6dbe0ae bed64319,1,1.0
71b2c247,r04=0xffff3470 r05=0x33333300 <*> r07=0x00030000,5,0.97586697225747
9d143d9b,"Kernel detected <*> integer alignment exceptions <*> iar 0x00544ea8, dear <*> <*> iar 0x00544eb8, dear <*> <*> iar 0x00544ea8, dear <*> <*> iar 0x00544eb8, dear <*> <*> iar 0x00544ee0, dear <*> <*> iar 0x00544ef0, dear <*> <*> iar 0x00544ee0, dear <*> <*> iar 0x00544ef0, dear <*>",19728,0.7979777180558796
da4b4e44,"dear <*> <*> RAS KERNEL INFO Kernel detected <*> integer alignment exceptions <*> iar 0x00544ea8, dear <*> <*> iar 0x00544eb8, dear <*> <*> iar 0x00544ea8, dear <*> <*> iar 0x00544eb8, dear <*> <*> iar 0x00544ee0, dear <*> <*> iar 0x00544ef0, dear <*> <*> iar 0x00544ee0, dear <*> <*> iar 0x00544ef0, dear <*>",2,0.9910932175039976
3883c56a,ciod: Error loading /p/gb1/light3/sppm_chkpt/sppm: not a CNK program image,1024,0.8629423512680716
ada8e71e,0x32470000 0x31470000,1,1.0
549c9e91,r00=0x0000001c r01=0x0ffe40e0 r02=0x1eeeeeee r03=0x00000064,1,1.0
7a56806b,r04=0x095c4e78 r05=0x06002490 r06=0x06002498 r07=0x060024a0,1,1.0
c8328ba7,r08=0x060024a8 r09=0x060024b0 r10=0x0ffe8924 r11=0x0ffe422c,1,1.0
cf10f687,r12=0x0000001c r13=0x1eeeeeee r14=0x00000082 r15=0x083de8e0,1,1.0
2657f132,r16=0x08499870 r17=0xffffff60 r18=0x0839b228 r19=0x00000064,1,1.0
06913f1b,r20=0x0ffe4260 r21=0x083de348 r22=0x083df8c8 r23=0x08325930,1,1.0
6407cc5e,r24=0x083e0e68 r25=0x0ffe891c r26=0x0ffe4230 r27=0x0ffe8914,1,1.0
debbc736,r28=0x0ffe54c0 r29=0x0ffe890c r30=0x0000006c r31=0x0ffe8920,1,1.0
1a954f9d,lr=0x0020947c cr=0x84244844 xer=0x00000002 ctr=0x0000001c,1,1.0
2650ac9a,fpr1=0xf2250423 3fd2b2fb 5573f0e0 bcd2d127,1,1.0
c77b2980,fpr2=0x8935e020 3ca19d8b d3d85973 4007df0e,1,1.0
fe655d6a,fpr3=0x8e7d21fd 3ffb6183 d3d8596f 4007df0e,1,1.0
792bb5a1,fpr4=0x00000000 3fe2b2e9 6622619a bcf2b08f,1,1.0
8e2f954a,fpr5=0x8e7d21fd 3ffb6183 cc79128b 3cfecf86,1,1.0
946bab3e,fpr6=0x281fd912 40076db7 457d611f 3d01021d,1,1.0
537a5085,fpr7=0x281fd914 40076db7 00000000 bce00000,1,1.0
fd8c1292,fpr8=0x8e7d21fb 3ffb6183 c4ac2530 bcda6879,1,1.0
f0822632,fpr9=0x281fd917 40076db7 a7349330 3ce586f1,1,1.0
27388322,fpr10=0x8e7d21fb 3ffb6183 cc44c335 bce5611e,1,1.0
c76e4b6a,fpr11=0xf2250423 3fd2b2fb f2250422 3fd2b2fb,1,1.0
5cd7cffd,fpr12=0x8e7d21fb 3ffb6183 8e7d21fd 3ffb6183,1,1.0
31c544b0,fpr13=0xe8efc5b0 bf003602 e8ef3019 bf003602,1,1.0
31eea855,<*> <*> 00000000 3ff00000,3,0.9847737547534723
1d4b84ec,fpr22=0x00000000 bff00000 00000000 bff00000,1,1.0
da666958,fpr24=0x00000000 bff00000 5b487c24 3f827da8,1,1.0
b3bc90ab,fpr25=0x00000000 3ff00000 696d6573 6c652074,1,1.0
445da20a,0x20202020 0x20202030,1,1.0
b03bdaef,0x78253038 <*>,2,0.9910932175039976
249090d8,r00=0x00000080 r01=0x0ffe41b0 r02=0x1eeeeeee r03=0x0ffe8cf0,1,1.0
b8b4a65d,r04=0x095c5188 r05=0x00000010 r06=0x095c4e78 r07=0x0ffe66e8,1,1.0
db9142ab,r08=0x0ffe9f58 r09=0x0050bf58 r10=0x0ffe8e18 r11=0x0ffe9b30,1,1.0
9c8e4b44,r12=0x0050bb30 r13=0x1eeeeeee r14=0x0ffe89d0 r15=0x0ffe6fb0,1,1.0
e7d17be3,r16=0x0ffe6b60 r17=0x0ffe4490 r18=0xffffffe8 r19=0xfffff770,1,1.0
84679006,r20=0x000022a0 r21=0x000015a0 r22=0x07b62090 r23=0x07b62098,1,1.0
5b6b9d05,r24=0x0ffe9f48 r25=0x00000020 r26=0x00000040 r27=0x0ffe5040,1,1.0
625d5e1f,r28=0x0ffe41b0 r29=0x00000000 r30=0x0ffe9290 r31=0x0ffe89f0,1,1.0
89651745,lr=0x0020bf90 cr=0x24244844 xer=0x00000002 ctr=0x00000012,1,1.0
1ab24250,fpr0=0xfffffe51 3fefffff fffffe7a 3fefffff,1,1.0
0e5c008b,<*> 3f4fffff fffffe7a 3f4fffff,2,0.9910932175039976
c591d8da,fpr4=0x3e57521c bf67d3cb fffffe51 3f4fffff,1,1.0
372d8f38,<*> <*> 00000000 80000000,4,0.9798719986289699
34c478c9,fpr8=0x3e575215 bf67d3cb 007f850f 3d05f9cf,1,1.0
b68900ee,fpr9=0xfffffef0 408fffff b4e362e2 3cf17e94,1,1.0
c5a54098,fpr10=0x86515229 3c4bb730 3e575172 c007d3cb,1,1.0
f29f4f8b,fpr11=0x8f11a495 bc3c7f18 88881ecc 40155787,1,1.0
95040ade,fpr12=0x8523c684 3c498626 3e575151 c007d3cb,1,1.0
dcf72fce,fpr13=0x9041e5fe 3924ec31 88881e97 40155787,1,1.0
e08d0618,fpr15=0x86c1fcaf bc4f7014 000000bc 3ff00000,1,1.0
a20a5198,fpr17=0xb1d0411a bc57872f d1030d25 3fbca20d,1,1.0
93b7a954,fpr18=0xfffffebc 408fffff 3e575140 c007d3cb,1,1.0
c340115c,fpr19=0x36fe4f63 bc5955b8 fa73c196 3ce14312,1,1.0
b3cebd62,fpr20=0xf386e5ad bc7d4360 89decd90 3cb90ddb,1,1.0
8ebc461d,fpr21=0x000000c1 3f500000 48ae126b 3d0ad4cc,1,1.0
aea5e7b4,fpr28=0x88881f52 40155787 00000087 3ff00000,1,1.0
05b1d4eb,fpr29=0x37c91ba9 3a127157 72505e30 bcd08103,1,1.0
1b23a205,fpr30=0xfa73c196 3ce14312 25eab70e 3cd0a179,1,1.0
a10a02ab,r04=0x0fea04b8 r05=0x00000000 r06=0x02217468 r07=0x02217628,1,1.0
647cf292,r08=0x022177e8 r09=0x02217468 r10=0x02217628 r11=0x00237ed8,1,1.0
46f36c00,r12=0xffffcb62 r13=0x1eeeeeee r14=0x01855c80 r15=0x01054a30,1,1.0
2d393186,r16=0x09b9cca0 r17=0x01899740 r18=0x09bfd410 r19=0x09c0d550,1,1.0
aaf739b6,r20=0x00000f99 r21=0x000681c0 r22=0x0000ba8c r23=0x0a1a5b2c,1,1.0
2f0fb43b,r24=0x0a1a5b28 r25=0x00270000 r26=0x000001aa r27=0x00000000,1,1.0
b02afcb4,r28=0x00002012 r29=0x00000001 r30=0x09feab50 r31=0x02217470,1,1.0
7ffd14a6,lr=0x001429a8 cr=0x44404222 xer=0x20000002 ctr=0x001428d0,1,1.0
14db0c54,fpr0=0x00000000 00000000 <*> <*>,7,0.9695475095069448
6699d7ff,fpr5=0xa7b6e52a 4025a18f a1482c21 3f6ce353,1,1.0
13526639,fpr6=0x4c6769f9 402953b1 b72f6516 3f946f0b,1,1.0
4ab003cc,fpr7=0x798fced5 40113b1d 88d927d4 3fc8881c,1,1.0
869fcf16,<*> <*> 000004dc 3fe00000,2,0.9910932175039976
1b01b026,fpr11=0x4dad5304 bfb5b613 00000000 bc8bfd32,1,1.0
c029cd80,fpr12=0x2c4463e5 40286de8 5fbb49ec 3fee65b1,1,1.0
a83aa57d,"Error receiving packet on tree network, packet index 262144 greater than max 366 (softheader=00000002 00000001 0008882c 00040000) PSR0=00006f06 PSR1=00000000 PRXF=00000002 PIXF=00000007",1,1.0
ad44acc5,r00=0x00000001 r01=0x1ffa9410 r02=0x1eeeeeee r03=0x000006f8,1,1.0
2e7dfb15,r04=0x000006f0 r05=0x0194adb8 r06=0x0194adb0 r07=0x056a2a20,1,1.0
c186c55b,r08=0x00055800 r09=0x00055800 r10=0x01349d58 r11=0x00000002,1,1.0
5500ac71,r12=0x00a1c2a0 r13=0x1eeeeeee r14=0x00e60000 r15=0x00000006,1,1.0
6f386455,r16=0x00d4e260 r17=0xfffead80 r18=0x00000072 r19=0x00c8e140,1,1.0
dc022c93,r20=0x00dde3b0 r21=0x00d8fd70 r22=0x01344e10 r23=0x00000001,1,1.0
3c47e138,r24=0x00d913d0 r25=0x0002a000 r26=0x00000000 r27=0x00001500,1,1.0
13149909,r28=0x00a1bed0 r29=0x007f9c08 r30=0x00000380 r31=0x00d945b8,1,1.0
03d990a1,lr=0x004d1ea4 cr=0x42000820 xer=0x20000002 ctr=0x00000002,1,1.0
b0438afc,fpr0=0xf7b9a788 0001827f 3f6a8c91 3ec756aa,1,1.0
9058eb2e,fpr1=0x01077800 8ff2ff96 d0e7aef3 3eca2702,1,1.0
d68df5a2,fpr2=0x00017ba6 00000000 a858080e 3f9e315a,1,1.0
1abd8a84,fpr3=0x00000000 8f2c2960 90140eab 3fa24e17,1,1.0
aa437e59,fpr4=0xfc4b6390 00000000 84450a5a 3f2d7422,1,1.0
6ef7bdff,fpr5=0x00000000 1b9d1880 dfd4314f 3f24878b,1,1.0
b722b81a,fpr6=0xfcd34daf 00000000 36e7473e bfa04bd3,1,1.0
e6b4fdae,fpr7=0x00000000 fd937100 fcc3d8f4 00000000,1,1.0
8b0b1032,fpr8=0x02a6a7af 00000000 720a8300 fdbdf4a6,1,1.0
ac83c5ef,fpr9=0x00000000 bb8462e0 fcd63593 00000000,1,1.0
bc1a363f,fpr10=0x2895e900 fdd2470d 00000000 30f18240,1,1.0
ca43fe58,fpr11=0x1cb67000 fdd17678 00000000 213e0940,1,1.0
e1371077,fpr12=0x09f3a000 727ebf3e 00010c81 aaecab24,1,1.0
b8825887,fpr13=0x6127af00 e00cb387 0001cd23 f8bde000,1,1.0
77d9d888,r00=0x00000000 r01=0x0ffea660 r02=0x00000000 r03=0x00b5aa10,1,1.0
ae32ccaa,r04=0x000003f0 r05=0x00000870 r06=0x00340000 r07=0x00000004,1,1.0
a0b2d843,r08=0x0000036c r09=0x389cc625 r10=0x0030ae90 r11=0x00310000,1,1.0
e8ec58d0,r12=0x0000005b r13=0x1eeeeeee r14=0x00b5ae00 r15=0x00b5b280,1,1.0
27ef2da6,r24=0x00000001 r25=0x00000370 r26=0x00000374 r27=0x00000000,1,1.0
2b0bda0b,r28=0x00000049 r29=0x00000000 r30=0x00352140 r31=0x00000001,1,1.0
e4466a60,lr=0x002033fc cr=0x82848844 xer=0x00000002 ctr=0x00266bd4,1,1.0
c6c677d8,msr=0x0002f900 <*> esr=0x08000000 <*>,3,0.9847737547534723
666713c6,fpr7=0x00000000 00000000 <*> <*>,3,0.9847737547534723
c6f0c148,fpr13=0x00000000 00000000 <*> <*>,3,0.9847737547534723
28bcd1ed,<*> <*> 00000000 3fe00000,3,0.9847737547534723
81b0915e,<*> <*> 78d4fdf3 4043a6e9,2,0.9910932175039976
c65ab653,"rts assertion failed: `vaddr % PAGE_SIZE_1M == 0' in `int initializeAppMemory(int, TLBEntry&, unsigned int, unsigned int)' at mmu.cc:540",1,1.0
668a5f0f,r00=0x00000008 <*> r02=0x1eeeeeee <*>,2,0.9910932175039976
85811d1c,r04=0xa0040000 r05=0x00360000 r06=0x00000010 r07=0x00000000,1,1.0
b8fd4e1a,r08=0x0aae6ad0 r09=0x08000000 r10=0xfff2ba7c r11=0x00000000,1,1.0
79d76c0c,r12=0x00000002 r13=0x1eeeeeee r14=0x0000fa00 r15=0x00475be0,1,1.0
c416f620,r16=0xfffffffe r17=0x4c00081f r18=0x44000000 r19=0x085f9780,1,1.0
4f0ced98,r20=0x085f19d0 r21=0x40000000 r22=0x0ffe9f00 r23=0x00000001,1,1.0
743c3aae,r24=0x00000000 <*> <*> r27=0x00000000,2,0.9910932175039976
df9b40fa,r28=0xa003e820 r29=0x00000000 r30=0x84004444 r31=0x0aab54f0,1,1.0
87f293d1,lr=0x0025bd1c cr=0x84004444 xer=0x00000002 ctr=0x00289c24,1,1.0
9554fd7f,fpr0=0x5bd1be25 bfd9119c 0c643dc2 400c7cc8,1,1.0
f3029758,fpr1=0x2a8205b2 3fe83bcb f6265688 3fd6cb5c,1,1.0
9004154e,fpr2=0xdb90f4c7 3ff2872e f626568a 3fd6cb5c,1,1.0
fba45ecd,fpr3=0x13885582 3ff34da9 191b32e7 400c7b99,1,1.0
dac38968,<*> <*> 92636fd5 bfb270e7,2,0.9910932175039976
4088d8e1,fpr5=0xfed78206 40045d5a 06be1146 3ff482f0,1,1.0
1a0a2c93,fpr6=0x9c990d1b 40021c6f a8f77056 3ff733af,1,1.0
322bebba,fpr7=0x0191b842 bfe5f5c1 8ee86893 3fe7d594,1,1.0
e28298e9,fpr8=0xad4de1a7 4024fd26 de5ba6e6 400b1ea2,1,1.0
1efff638,fpr9=0x2ce686d5 3fe99e42 8fb815f2 400afc39,1,1.0
2edaf7dd,fpr11=0x8e34592b 3ff9f5b7 ed86f0f0 40090740,1,1.0
f161ad81,fpr12=0xa577c879 3f766531 0ea28f87 bf8303c4,1,1.0
58b45ca7,fpr13=0xfcffd0ad 40238ba4 45816108 c01df19c,1,1.0
c9c21dee,<*> <*> 00000000 bfe00000,3,0.9847737547534723
81d3f6f9,r00=0x00000003 r01=0x0ffe9ed0 r02=0x1eeeeeee r03=0x00000002,1,1.0
753482a3,r04=0x00482b18 r05=0x00482ae8 r06=0x02a4ef70 r07=0x0047ebd0,1,1.0
dd893642,r08=0x00482b18 r09=0x00482b18 r10=0x00000002 r11=0x00482b28,1,1.0
3d15ec41,r12=0x00482ae0 r13=0x1eeeeeee r14=0x08626be8 r15=0x08626bf0,1,1.0
59294e2a,r16=0x08626bf8 r17=0x005cf7b0 r18=0x0858dd18 r19=0x00482b30,1,1.0
91ecf7ba,r20=0x00482ae8 r21=0x08814b68 r22=0x00000000 r23=0x00002b20,1,1.0
e73d0f14,r24=0x0057d5e8 r25=0x08743320 r26=0x00595bf0 r27=0x087023c0,1,1.0
608b5512,r28=0x086d23c0 r29=0x00482ad0 r30=0x0033a570 r31=0x0047eba0,1,1.0
89497372,fpr4=0x00000000 00000000 <*> <*>,3,0.9847737547534723
98bd04c2,fpr12=0x00000000 00000028 18940624 bf455129,1,1.0
4064a0cd,fpr13=0x00000000 060008a5 4ea20105 3fc1d2c5,1,1.0
b6616715,r00=0x00000030 r01=0x0ffe9d50 r02=0x00000000 r03=0x0b592b40,1,1.0
2fc87d48,r04=0x0b3a4200 r05=0x0000000c r06=0x0000000c r07=0x7ffffff2,1,1.0
1d1b1d01,r08=0x0000029e r09=0x00000000 r10=0x00000004 r11=0x0ffe9c9d,1,1.0
d01ee221,r12=0x44844480 r13=0x1eeeeeee r14=0x00000010 r15=0x08adcc70,1,1.0
65469255,r16=0x00000001 r17=0x00e12310 r18=0x0ffea010 r19=0x00000008,1,1.0
7a82fd6d,r20=0x0b3a49ff r21=0x0b3a2a04 r22=0x0035e908 r23=0x80000003,1,1.0
10f0c490,r24=0x80000001 r25=0x003c1920 r26=0x0b60e860 r27=0x0000000c,1,1.0
3729574b,r28=0x0b592b40 r29=0x0000000c r30=0x0b3a420c r31=0x0b592b4c,1,1.0
f33120e8,<*> <*> xer=0x00000002 ctr=0x00000000,2,0.9910932175039976
17750016,fpr31=0x00000000 00000000 28f5c28f 40128f5c,1,1.0
714a9547,<*> r01=0x0ffea1c0 r02=0x1eeeeeee <*>,2,0.9910932175039976
6ec4aadd,r04=0x085a6ae0 r05=0x000003fe r06=0x000fff68 r07=0x3fefff68,1,1.0
ff9b5623,r08=0x089d85a0 r09=0x028fb5c0 r10=0x00a25be0 r11=0x00000004,1,1.0
036d854b,r16=0x0000046d r17=0x00a35a08 r18=0x0292b038 r19=0x089f79a0,1,1.0
c3d5a353,r20=0x00000002 r21=0x0000000c r22=0x00000085 r23=0x005cf7c8,1,1.0
d30bc504,r24=0x005e1ec8 r25=0xe22bbe98 r26=0x085a5718 r27=0x0858dd18,1,1.0
2ffee5e5,r28=0x003b6368 r29=0x0033a570 r30=0x0047eba0 r31=0x0a86c380,1,1.0
b5f421d7,fpr0=0x00000000 0100011f 8cb2b750 4024093f,1,1.0
032c75f7,fpr3=0x00000000 408f4000 3740a5e9 4026f8d5,1,1.0
a5971ea1,fpr4=0x00000000 3ff00000 843ea599 3f0804f2,1,1.0
e90df94a,fpr6=0x00000000 41601224 533cc265 3f088fd3,1,1.0
fa1179c5,fpr7=0x5789d180 bfdc2b71 88e368f1 3ef4f8b5,1,1.0
fd838009,fpr8=0x3883a497 bfe016b5 8da3311e 3f06d5a7,1,1.0
8735f614,fpr9=0x00000000 40914400 7f72ea93 c073763e,1,1.0
ae9ba7e2,<*> <*> 33333333 40873333,2,0.9910932175039976
797942a7,fpr11=0x648fbb1c bfd80aa1 b64fc1d3 4074e425,1,1.0
7780ded5,fpr13=0x00000000 0000011f 984983e1 c0756f84,1,1.0
0f31d675,r04=0x40000000 r05=0x00000000 r06=0x43380000 r07=0x00000001,1,1.0
167a1c3d,r08=0x0031a180 r09=0x00320000 r10=0x0031b7c0 r11=0x0031cb30,1,1.0
e336ea3e,r12=0xffff0b37 r13=0x1eeeeeee r14=0x00360000 r15=0x007500b0,1,1.0
0d102ebc,r16=0x005cb3f8 r17=0x005cb358 r18=0x005ca830 r19=0x005ca830,1,1.0
aa0503e1,r20=0x00000001 r21=0x0000001f r22=0x00000004 r23=0x0070a268,1,1.0
0a0f64b9,r24=0x0ffea290 r25=0x003d94e8 r26=0x0034f730 r27=0x00000000,1,1.0
0e8cebc4,r28=0x0034f6c0 r29=0x002f2300 r30=0x0070a290 r31=0x003d94c0,1,1.0
a5084ffb,fpr1=0x6d9f302d 00759b38 c5b18dbd 3fdd0fef,1,1.0
b6ce083d,fpr2=0x00000000 200006fa 1e1b2fae 40080650,1,1.0
0a8bce2e,fpr5=0x6d172905 407497d1 7ae147ae 4011ae14,1,1.0
36a986f8,fpr6=0xfe1a782a 3fbdc5fe 6b99523a 3fe93231,1,1.0
002c6bb8,fpr7=0xbd0715ef 3fbdb8a5 9885abca beb8e10b,1,1.0
c60167b2,fpr9=0x3007c6cb 40944c74 f69f8e08 3fdffffe,1,1.0
c3d8bf4e,fpr10=0x6ea1830b 40749745 74959e58 3de5102b,1,1.0
1602b838,fpr11=0xda1a727b 4095618c 58ed155e 3e2f742a,1,1.0
c4db3309,fpr12=0x00000000 000000a0 15464563 3de51692,1,1.0
8f2afa4f,fpr13=0x00000000 060006fb 0fdd8d22 3d8357c0,1,1.0
aaeabee6,symbol................16,2,0.9910932175039976
dd2697ac,mask..................0x80,2,0.9910932175039976
da308d14,0x40615575 0x91d60988,2,0.9910932175039976
45ac8a8c,0x405ace5f 0x155e0196,2,0.9910932175039976
d47ddbad,0xc04f5438 0x0b4ac325,2,0.9910932175039976
82cf63aa,r00=0x1ff3a108 r01=0x1f407c60 r02=0x1eeeeeee r03=0x0000000b,1,1.0
2e379406,r04=0x00000240 r05=0x1f407d34 r06=0x00000048 r07=0x0000a200,1,1.0
c9c352db,r08=0x02ea6ff8 r09=0x00000048 r10=0x0000001d r11=0x02ead0b8,1,1.0
7db0cb35,r12=0x1ff40220 r13=0x1eeeeeee r14=0x1fcd0248 r15=0x1f9ed508,1,1.0
dbe56475,r16=0x1fcd0708 r17=0x1f700108 r18=0x1ffa9708 r19=0x1fcd0948,1,1.0
bf579cac,r20=0x1f427348 r21=0x1f714748 r22=0x1f9f7948 r23=0x00000000,1,1.0
50e71557,r24=0x1fcc6750 r25=0x1f9ed750 r26=0x0000a200 r27=0xfffffdc0,1,1.0
128737a4,r28=0x0000a200 r29=0x1ff401c8 r30=0x00000288 r31=0x03186110,1,1.0
013180de,lr=0x00211414 cr=0x44424a44 xer=0x20000002 ctr=0x0000003d,1,1.0
78750c0d,fpr12=0x00000001 00000028 8c6eda20 3fea245a,1,1.0
51866146,r00=0xb1140000 r01=0x1fffffc0 r02=0x1eeeeeee r03=0x002ba3d4,1,1.0
988e7d5d,r04=0xb1150000 r05=0x0352f5e0 r06=0x002ba3d4 r07=0x00000000,1,1.0
7b2e4908,r08=0x002b9c5c r09=0xa0000048 r10=0xb1150000 r11=0xb1150000,1,1.0
3032f5cf,r12=0x00001cf3 r13=0x1eeeeeee r14=0x004eff08 r15=0x004eff10,1,1.0
f46365ca,r16=0x00000011 r17=0x0066fa50 r18=0x00657450 r19=0x0352b8d0,1,1.0
6c1f50c4,r24=0x00000000 r25=0x00000000 r26=0x00000000 r27=0x000ce5c8,1,1.0
2ba626ba,r28=0x00000005 r29=0xa0000020 r30=0xa00000c0 r31=0x00000028,1,1.0
1de0151c,lr=0x002ba3d4 cr=0x28004422 xer=0x20000002 ctr=0x002b9c5c,1,1.0
9d3b70ad,msr=0x0000f000 dear=0x00000000 esr=0x00000000 fpscr=0x00002000,1,1.0
05134c51,fpr0=0x00000000 20001cf3 07080000 01000313,1,1.0
f5fef09b,fpr2=0x77ce1048 bfe675e5 b65c522f 40052e40,1,1.0
af488d7a,fpr3=0x0000000f 00000048 564e8f93 bff74167,1,1.0
cca3272e,fpr4=0xbb6bd241 bfd7147c 6f2832ff 3fe1a8bc,1,1.0
a3598b2c,fpr5=0x902606e3 3fe7e35a 243d0164 c0152a1b,1,1.0
e8224832,fpr6=0x4331eec8 bfe662a7 1129f091 40050650,1,1.0
4e4d94a8,fpr7=0x0000000f 00000048 8fd87920 bff7d205,1,1.0
a3877a5b,fpr8=0x91190b3b bfcbd0a0 117324af 3fe184d6,1,1.0
89b25c30,fpr9=0x7c98c7a9 40096363 3c10b7f0 3ffe6634,1,1.0
85312b85,<*> 3ff66666 66666666 3ff66666,2,0.9910932175039976
78abe836,fpr11=0x695c6701 3e4363aa 77478fd9 3fe0d90f,1,1.0
c528f299,r04=0x0030e278 r05=0x00000000 r06=0xfefefeff r07=0x7f7f7f7f,1,1.0
af434f99,r08=0x00808080 r09=0x0ffea9c8 r10=0x80808080 r11=0x00000042,1,1.0
7ee7be32,r12=0x80808080 r13=0x1eeeeeee r14=0x40000000 r15=0x40000000,1,1.0
f73807f5,r20=0x003eab80 r21=0x006487c0 r22=0x006487c0 r23=0x00000000,1,1.0
b681591e,r24=0x00000000 r25=0x006487c0 r26=0x0045c9c0 r27=0x00000310,1,1.0
f6a6bbe9,r28=0x0030e270 r29=0x00000000 r30=0x00000310 r31=0x00759a50,1,1.0
0bb32359,fpr0=0x00000000 00030000 04000000 00000000,1,1.0
a6251caf,<*> bf216810 e50a1cb9 3f34ce3d,2,0.9910932175039976
5c090c5d,fpr2=0x00000000 07000607 00042076 00016207,1,1.0
db539b90,fpr5=0x68d637f6 befb1101 ff902ae7 3f439972,1,1.0
0ffc26d4,fpr6=0xe8863bb6 3f503043 58a9662d 3f2dfdac,1,1.0
25bad4bd,fpr11=0x9042fc36 bf114ab6 bfec5137 bee2ba98,1,1.0
1c8c84d5,r04=0x002e3610 r05=0x00350000 r06=0x0000000e r07=0x0000000e,1,1.0
ba8edb52,<*> r09=0x00000000 <*> r11=0x00280000,2,0.9910932175039976
10725baf,<*> r13=0x1eeeeeee r14=0x00340000 <*>,2,0.9910932175039976
ba58b723,<*> r17=0x00350000 r18=0x00350000 r19=0x00340000,2,0.9910932175039976
b006306d,r20=0x00000000 r21=0x00350000 <*> <*>,3,0.9847737547534723
4d52473f,<*> r25=0x00340000 r26=0x00343454 <*>,2,0.9910932175039976
6947ea80,r28=0xffffffff r29=0xffffffff r30=0x000007d0 r31=0x00350000,2,0.9910932175039976
ab001cb1,lr=0x00205034 cr=0x22848044 xer=0x00000002 ctr=0x000057ea,1,1.0
af6e224f,0x400617d0 0xe413abe8,1,1.0
